,date,state,cases_dif,deaths_dif
5100,2020-06-03,Missouri,198.0,4.0
5155,2020-06-04,Missouri,266.0,5.0
5210,2020-06-05,Missouri,229.0,10.0
5265,2020-06-06,Missouri,144.0,7.0
5320,2020-06-07,Missouri,326.0,0.0
5375,2020-06-08,Missouri,174.0,9.0
5430,2020-06-09,Missouri,237.0,22.0
5485,2020-06-10,Missouri,266.0,7.0
5540,2020-06-11,Missouri,262.0,12.0
5595,2020-06-12,Missouri,187.0,11.0
5650,2020-06-13,Missouri,216.0,6.0
5705,2020-06-14,Missouri,57.0,0.0
5760,2020-06-15,Missouri,328.0,5.0
5815,2020-06-16,Missouri,218.0,8.0
5870,2020-06-17,Missouri,221.0,21.0
5925,2020-06-18,Missouri,337.0,39.0
5980,2020-06-19,Missouri,292.0,10.0
6035,2020-06-20,Missouri,375.0,2.0
6090,2020-06-21,Missouri,397.0,0.0
6145,2020-06-22,Missouri,181.0,5.0
6200,2020-06-23,Missouri,415.0,13.0
6255,2020-06-24,Missouri,330.0,8.0
6310,2020-06-25,Missouri,598.0,5.0
6365,2020-06-26,Missouri,491.0,13.0
6420,2020-06-27,Missouri,342.0,2.0
6475,2020-06-28,Missouri,345.0,2.0
6530,2020-06-29,Missouri,494.0,3.0
6585,2020-06-30,Missouri,527.0,11.0
6640,2020-07-01,Missouri,320.0,12.0
6695,2020-07-02,Missouri,490.0,7.0
6750,2020-07-03,Missouri,535.0,4.0
6805,2020-07-04,Missouri,441.0,2.0
6860,2020-07-05,Missouri,273.0,0.0
6915,2020-07-06,Missouri,516.0,6.0
6970,2020-07-07,Missouri,716.0,15.0
7025,2020-07-08,Missouri,777.0,6.0
7080,2020-07-09,Missouri,958.0,6.0
7135,2020-07-10,Missouri,759.0,12.0
7190,2020-07-11,Missouri,589.0,5.0
7245,2020-07-12,Missouri,524.0,1.0
7300,2020-07-13,Missouri,608.0,13.0
7355,2020-07-14,Missouri,1036.0,10.0
7410,2020-07-15,Missouri,920.0,5.0
7465,2020-07-16,Missouri,859.0,4.0
7520,2020-07-17,Missouri,940.0,6.0
7575,2020-07-18,Missouri,827.0,7.0
7630,2020-07-19,Missouri,791.0,0.0
7685,2020-07-20,Missouri,890.0,6.0
7740,2020-07-21,Missouri,1204.0,11.0
7795,2020-07-22,Missouri,1206.0,21.0
7850,2020-07-23,Missouri,1469.0,16.0
7905,2020-07-24,Missouri,1301.0,9.0
7960,2020-07-25,Missouri,1086.0,3.0
8015,2020-07-26,Missouri,1167.0,7.0
8070,2020-07-27,Missouri,1336.0,14.0
8125,2020-07-28,Missouri,1412.0,18.0
8180,2020-07-29,Missouri,1458.0,6.0
8235,2020-07-30,Missouri,1988.0,19.0
8290,2020-07-31,Missouri,1403.0,17.0
8345,2020-08-01,Missouri,938.0,6.0
8400,2020-08-02,Missouri,565.0,0.0
8455,2020-08-03,Missouri,1099.0,5.0
8510,2020-08-04,Missouri,1214.0,14.0
8565,2020-08-05,Missouri,1061.0,7.0
8620,2020-08-06,Missouri,1224.0,12.0
8675,2020-08-07,Missouri,1146.0,25.0
8730,2020-08-08,Missouri,389.0,7.0
8785,2020-08-09,Missouri,1185.0,5.0
8840,2020-08-10,Missouri,987.0,11.0
8895,2020-08-11,Missouri,1067.0,5.0
8950,2020-08-12,Missouri,1423.0,6.0
9005,2020-08-13,Missouri,1561.0,9.0
9060,2020-08-14,Missouri,1372.0,8.0
9115,2020-08-15,Missouri,1137.0,6.0
9170,2020-08-16,Missouri,1051.0,5.0
9225,2020-08-17,Missouri,1395.0,32.0
9280,2020-08-18,Missouri,871.0,9.0
9335,2020-08-19,Missouri,1043.0,13.0
9390,2020-08-20,Missouri,1110.0,18.0
9445,2020-08-21,Missouri,1309.0,3.0
9500,2020-08-22,Missouri,1247.0,8.0
9555,2020-08-23,Missouri,871.0,0.0
9610,2020-08-24,Missouri,915.0,14.0
9665,2020-08-25,Missouri,992.0,20.0
9720,2020-08-26,Missouri,1342.0,13.0
9775,2020-08-27,Missouri,1325.0,17.0
9830,2020-08-28,Missouri,1536.0,16.0
9885,2020-08-29,Missouri,1524.0,14.0
9940,2020-08-30,Missouri,1160.0,2.0
9995,2020-08-31,Missouri,1195.0,8.0
10050,2020-09-01,Missouri,1086.0,28.0
10105,2020-09-02,Missouri,1560.0,18.0
10160,2020-09-03,Missouri,1418.0,11.0
10215,2020-09-04,Missouri,1602.0,18.0
10270,2020-09-05,Missouri,1719.0,30.0
10325,2020-09-06,Missouri,1210.0,11.0
10380,2020-09-07,Missouri,872.0,0.0
10435,2020-09-08,Missouri,1249.0,7.0
10490,2020-09-09,Missouri,1402.0,9.0
10545,2020-09-10,Missouri,1231.0,18.0
10600,2020-09-11,Missouri,1608.0,11.0
10655,2020-09-12,Missouri,1800.0,18.0
10710,2020-09-13,Missouri,1518.0,10.0
10765,2020-09-14,Missouri,1454.0,0.0
10820,2020-09-15,Missouri,1630.0,18.0
10875,2020-09-16,Missouri,1310.0,14.0
10930,2020-09-17,Missouri,1557.0,20.0
10985,2020-09-18,Missouri,1993.0,28.0
11040,2020-09-19,Missouri,1247.0,13.0
11095,2020-09-20,Missouri,1206.0,-9.0
11150,2020-09-21,Missouri,1814.0,40.0
11205,2020-09-22,Missouri,1760.0,38.0
11260,2020-09-23,Missouri,1550.0,61.0
11315,2020-09-24,Missouri,1361.0,20.0
11370,2020-09-25,Missouri,2059.0,20.0
11425,2020-09-26,Missouri,1395.0,43.0
11480,2020-09-27,Missouri,1176.0,-1.0
11535,2020-09-28,Missouri,1779.0,15.0
11590,2020-09-29,Missouri,922.0,16.0
11645,2020-09-30,Missouri,1249.0,9.0
11700,2020-10-01,Missouri,1713.0,27.0
11755,2020-10-02,Missouri,1947.0,23.0
11810,2020-10-03,Missouri,1101.0,13.0
11865,2020-10-04,Missouri,865.0,0.0
11920,2020-10-05,Missouri,1606.0,9.0
11975,2020-10-06,Missouri,1875.0,29.0
12030,2020-10-07,Missouri,2090.0,76.0
12085,2020-10-08,Missouri,1470.0,26.0
12140,2020-10-09,Missouri,2302.0,103.0
12195,2020-10-10,Missouri,3165.0,20.0
12250,2020-10-11,Missouri,282.0,0.0
12305,2020-10-12,Missouri,979.0,1.0
12360,2020-10-13,Missouri,1036.0,11.0
12415,2020-10-14,Missouri,3717.0,103.0
12470,2020-10-15,Missouri,1929.0,-67.0
12525,2020-10-16,Missouri,2622.0,19.0
12580,2020-10-17,Missouri,1890.0,95.0
12635,2020-10-18,Missouri,1502.0,3.0
12690,2020-10-19,Missouri,2093.0,12.0
12745,2020-10-20,Missouri,642.0,8.0
12800,2020-10-21,Missouri,2544.0,48.0
12855,2020-10-22,Missouri,1876.0,18.0
12910,2020-10-23,Missouri,2560.0,30.0
12965,2020-10-24,Missouri,1875.0,90.0
13020,2020-10-25,Missouri,1497.0,3.0
13075,2020-10-26,Missouri,2490.0,12.0
13130,2020-10-27,Missouri,1724.0,43.0
13185,2020-10-28,Missouri,2420.0,28.0
13240,2020-10-29,Missouri,2970.0,38.0
13295,2020-10-30,Missouri,2983.0,36.0
13350,2020-10-31,Missouri,2095.0,76.0
13405,2020-11-01,Missouri,2216.0,1.0
13460,2020-11-02,Missouri,3797.0,10.0
13515,2020-11-03,Missouri,2374.0,35.0
13570,2020-11-04,Missouri,3203.0,30.0
13625,2020-11-05,Missouri,3521.0,31.0
13680,2020-11-06,Missouri,5018.0,20.0
13735,2020-11-07,Missouri,3591.0,18.0
13790,2020-11-08,Missouri,3009.0,3.0
13845,2020-11-09,Missouri,5220.0,3.0
13900,2020-11-10,Missouri,4498.0,134.0
13955,2020-11-11,Missouri,3631.0,36.0
14010,2020-11-12,Missouri,5338.0,30.0
14065,2020-11-13,Missouri,5895.0,11.0
14120,2020-11-14,Missouri,7164.0,11.0
14175,2020-11-15,Missouri,1208.0,0.0
14230,2020-11-16,Missouri,6334.0,22.0
14285,2020-11-17,Missouri,5163.0,67.0
14340,2020-11-18,Missouri,4974.0,39.0
14395,2020-11-19,Missouri,4308.0,27.0
14450,2020-11-20,Missouri,5530.0,57.0
14505,2020-11-21,Missouri,4070.0,9.0
14560,2020-11-22,Missouri,3769.0,4.0
14615,2020-11-23,Missouri,4552.0,9.0
14670,2020-11-24,Missouri,4478.0,172.0
14725,2020-11-25,Missouri,4588.0,39.0
14780,2020-11-26,Missouri,3451.0,24.0
14835,2020-11-27,Missouri,3409.0,11.0
14890,2020-11-28,Missouri,2292.0,7.0
14945,2020-11-29,Missouri,2894.0,6.0
15000,2020-11-30,Missouri,5561.0,25.0
15055,2020-12-01,Missouri,2922.0,149.0
15110,2020-12-02,Missouri,3508.0,55.0
15165,2020-12-03,Missouri,4108.0,89.0
15220,2020-12-04,Missouri,4926.0,101.0
15275,2020-12-05,Missouri,4192.0,37.0
15330,2020-12-06,Missouri,3290.0,8.0
15385,2020-12-07,Missouri,4317.0,32.0
15440,2020-12-08,Missouri,3917.0,142.0
15495,2020-12-09,Missouri,2885.0,46.0
15550,2020-12-10,Missouri,4036.0,50.0
15605,2020-12-11,Missouri,2065.0,14.0
15660,2020-12-12,Missouri,5476.0,50.0
15715,2020-12-13,Missouri,2623.0,7.0
15770,2020-12-14,Missouri,4264.0,26.0
15825,2020-12-15,Missouri,3359.0,172.0
15880,2020-12-16,Missouri,3141.0,84.0
15935,2020-12-17,Missouri,4004.0,58.0
15990,2020-12-18,Missouri,4167.0,69.0
16045,2020-12-19,Missouri,2341.0,66.0
16100,2020-12-20,Missouri,1737.0,26.0
16155,2020-12-21,Missouri,4253.0,29.0
16210,2020-12-22,Missouri,2976.0,183.0
16265,2020-12-23,Missouri,2921.0,114.0
16320,2020-12-24,Missouri,3119.0,39.0
16375,2020-12-25,Missouri,1186.0,6.0
16430,2020-12-26,Missouri,1630.0,9.0
16485,2020-12-27,Missouri,1857.0,14.0
16540,2020-12-28,Missouri,2992.0,12.0
16595,2020-12-29,Missouri,3141.0,98.0
16650,2020-12-30,Missouri,3430.0,80.0
16705,2020-12-31,Missouri,4873.0,41.0
16760,2021-01-01,Missouri,2580.0,19.0
16815,2021-01-02,Missouri,2677.0,4.0
16870,2021-01-03,Missouri,2595.0,18.0
16925,2021-01-04,Missouri,3256.0,13.0
16980,2021-01-05,Missouri,3085.0,182.0
17035,2021-01-06,Missouri,2857.0,44.0
17090,2021-01-07,Missouri,4876.0,71.0
17145,2021-01-08,Missouri,4747.0,38.0
17200,2021-01-09,Missouri,3276.0,33.0
17255,2021-01-10,Missouri,2300.0,7.0
17310,2021-01-11,Missouri,8607.0,20.0
17365,2021-01-12,Missouri,2592.0,159.0
17420,2021-01-13,Missouri,2535.0,43.0
17475,2021-01-14,Missouri,3013.0,52.0
17530,2021-01-15,Missouri,2651.0,29.0
17585,2021-01-16,Missouri,1773.0,25.0
17640,2021-01-17,Missouri,1211.0,3.0
17695,2021-01-18,Missouri,1135.0,8.0
17750,2021-01-19,Missouri,3017.0,17.0
17805,2021-01-20,Missouri,2060.0,196.0
17860,2021-01-21,Missouri,2482.0,41.0
17915,2021-01-22,Missouri,2408.0,23.0
17970,2021-01-23,Missouri,1556.0,17.0
18025,2021-01-24,Missouri,1714.0,7.0
18080,2021-01-25,Missouri,2225.0,12.0
18135,2021-01-26,Missouri,1679.0,114.0
18190,2021-01-27,Missouri,1848.0,36.0
18245,2021-01-28,Missouri,2227.0,23.0
18300,2021-01-29,Missouri,2219.0,21.0
18355,2021-01-30,Missouri,970.0,13.0
18410,2021-01-31,Missouri,722.0,1.0
18465,2021-02-01,Missouri,1696.0,6.0
18520,2021-02-02,Missouri,1593.0,228.0
18575,2021-02-03,Missouri,1496.0,81.0
18630,2021-02-04,Missouri,1576.0,27.0
18685,2021-02-05,Missouri,1817.0,22.0
18740,2021-02-06,Missouri,757.0,17.0
18795,2021-02-07,Missouri,525.0,5.0
18850,2021-02-08,Missouri,1386.0,16.0
18905,2021-02-09,Missouri,791.0,11.0
18960,2021-02-10,Missouri,1273.0,17.0
19015,2021-02-11,Missouri,1128.0,192.0
19070,2021-02-12,Missouri,1059.0,42.0
19125,2021-02-13,Missouri,535.0,30.0
19180,2021-02-14,Missouri,345.0,5.0
19235,2021-02-15,Missouri,363.0,4.0
19290,2021-02-16,Missouri,840.0,9.0
19345,2021-02-17,Missouri,1088.0,41.0
19400,2021-02-18,Missouri,807.0,158.0
19455,2021-02-19,Missouri,836.0,53.0
19510,2021-02-20,Missouri,481.0,11.0
19565,2021-02-21,Missouri,304.0,0.0
19620,2021-02-22,Missouri,824.0,16.0
19675,2021-02-23,Missouri,732.0,117.0
19730,2021-02-24,Missouri,829.0,32.0
19785,2021-02-25,Missouri,700.0,39.0
19840,2021-02-26,Missouri,647.0,16.0
19895,2021-02-27,Missouri,367.0,12.0
19950,2021-02-28,Missouri,275.0,-1.0
20005,2021-03-01,Missouri,606.0,3.0
20060,2021-03-02,Missouri,458.0,17.0
20115,2021-03-03,Missouri,527.0,163.0
20170,2021-03-04,Missouri,615.0,6.0
20225,2021-03-05,Missouri,590.0,28.0
20280,2021-03-06,Missouri,440.0,7.0
20335,2021-03-07,Missouri,266.0,2.0
20390,2021-03-08,Missouri,46263.0,2.0
20445,2021-03-09,Missouri,701.0,105.0
20500,2021-03-10,Missouri,653.0,13.0
20555,2021-03-11,Missouri,804.0,15.0
20610,2021-03-12,Missouri,848.0,9.0
20665,2021-03-13,Missouri,561.0,17.0
20720,2021-03-14,Missouri,342.0,1.0
20775,2021-03-15,Missouri,285.0,1.0
20830,2021-03-16,Missouri,670.0,26.0
20885,2021-03-17,Missouri,811.0,9.0
20940,2021-03-18,Missouri,721.0,5.0
20995,2021-03-19,Missouri,619.0,2.0
21050,2021-03-20,Missouri,479.0,3.0
21105,2021-03-21,Missouri,326.0,6.0
21160,2021-03-22,Missouri,525.0,2.0
21215,2021-03-23,Missouri,576.0,57.0
21270,2021-03-24,Missouri,798.0,11.0
21325,2021-03-25,Missouri,1215.0,11.0
21380,2021-03-26,Missouri,1054.0,7.0
21435,2021-03-27,Missouri,476.0,32.0
21490,2021-03-28,Missouri,278.0,1.0
21545,2021-03-29,Missouri,512.0,-23.0
21600,2021-03-30,Missouri,580.0,51.0
21655,2021-03-31,Missouri,701.0,6.0
21710,2021-04-01,Missouri,646.0,4.0
21765,2021-04-02,Missouri,688.0,4.0
21820,2021-04-03,Missouri,463.0,3.0
21875,2021-04-04,Missouri,390.0,0.0
21930,2021-04-05,Missouri,520.0,2.0
21985,2021-04-06,Missouri,588.0,9.0
22040,2021-04-07,Missouri,791.0,2.0
22095,2021-04-08,Missouri,785.0,0.0
22150,2021-04-09,Missouri,786.0,-1.0
22205,2021-04-10,Missouri,541.0,6.0
22260,2021-04-11,Missouri,404.0,1.0
22315,2021-04-12,Missouri,525.0,3.0
22370,2021-04-13,Missouri,624.0,67.0
22425,2021-04-14,Missouri,855.0,24.0
22480,2021-04-15,Missouri,745.0,5.0
22535,2021-04-16,Missouri,885.0,5.0
22590,2021-04-17,Missouri,-6485.0,4.0
22645,2021-04-18,Missouri,303.0,0.0
22700,2021-04-19,Missouri,498.0,2.0
22755,2021-04-20,Missouri,677.0,35.0
22810,2021-04-21,Missouri,731.0,9.0
22865,2021-04-22,Missouri,763.0,8.0
22920,2021-04-23,Missouri,920.0,3.0
22975,2021-04-24,Missouri,685.0,7.0
23030,2021-04-25,Missouri,319.0,1.0
23085,2021-04-26,Missouri,420.0,2.0
23140,2021-04-27,Missouri,571.0,35.0
23195,2021-04-28,Missouri,907.0,13.0
23250,2021-04-29,Missouri,745.0,7.0
23305,2021-04-30,Missouri,720.0,6.0
23360,2021-05-01,Missouri,951.0,7.0
23415,2021-05-02,Missouri,605.0,3.0
23470,2021-05-03,Missouri,558.0,2.0
23525,2021-05-04,Missouri,536.0,55.0
23580,2021-05-05,Missouri,580.0,9.0
23635,2021-05-06,Missouri,666.0,4.0
23690,2021-05-07,Missouri,600.0,6.0
23745,2021-05-08,Missouri,479.0,3.0
23800,2021-05-09,Missouri,295.0,2.0
23855,2021-05-10,Missouri,333.0,3.0
23910,2021-05-11,Missouri,409.0,19.0
23965,2021-05-12,Missouri,347.0,11.0
24020,2021-05-13,Missouri,567.0,10.0
24075,2021-05-14,Missouri,515.0,11.0
24130,2021-05-15,Missouri,368.0,4.0
24185,2021-05-16,Missouri,243.0,0.0
24240,2021-05-17,Missouri,334.0,1.0
24295,2021-05-18,Missouri,445.0,111.0
24350,2021-05-19,Missouri,468.0,46.0
24405,2021-05-20,Missouri,618.0,7.0
24460,2021-05-21,Missouri,663.0,14.0
24515,2021-05-22,Missouri,317.0,1.0
24570,2021-05-23,Missouri,228.0,0.0
24625,2021-05-24,Missouri,305.0,6.0
24680,2021-05-25,Missouri,475.0,40.0
24735,2021-05-26,Missouri,551.0,34.0
24790,2021-05-27,Missouri,674.0,12.0
24845,2021-05-28,Missouri,619.0,8.0
24900,2021-05-29,Missouri,416.0,0.0
24955,2021-05-30,Missouri,204.0,2.0
25010,2021-05-31,Missouri,129.0,2.0
25065,2021-06-01,Missouri,144.0,-14.0
25120,2021-06-02,Missouri,504.0,34.0
25175,2021-06-03,Missouri,666.0,8.0
25230,2021-06-04,Missouri,627.0,14.0
25285,2021-06-05,Missouri,405.0,5.0
25340,2021-06-06,Missouri,14.0,0.0
25395,2021-06-07,Missouri,465.0,2.0
25450,2021-06-08,Missouri,668.0,27.0
25505,2021-06-09,Missouri,627.0,14.0
25560,2021-06-10,Missouri,672.0,9.0
25615,2021-06-11,Missouri,740.0,13.0
25670,2021-06-12,Missouri,445.0,1.0
25725,2021-06-13,Missouri,285.0,0.0
25780,2021-06-14,Missouri,527.0,3.0
25835,2021-06-15,Missouri,593.0,19.0
25890,2021-06-16,Missouri,804.0,3.0
25945,2021-06-17,Missouri,805.0,5.0
26000,2021-06-18,Missouri,1018.0,2.0
26055,2021-06-19,Missouri,463.0,11.0
26110,2021-06-20,Missouri,326.0,0.0
26165,2021-06-21,Missouri,593.0,4.0
26220,2021-06-22,Missouri,818.0,12.0
